subject,testsuite,type,total_mutants,killed,estimator,estimation,CILower,CIUpper,MEstimate,MLower,MUpper
commons-csv,dynamosa,classes,635,481,spader_chao,816.883,724.89,943.576,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,spader_ice,851.874,762.201,970.143,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,spader_ice1,996.188,854.139,1192.314,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,spader_ichao2,899.838,836.128,974.978,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,species_chaobunge,1291.0,918.0,1981.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,species_jackknife,1266.0,969.0,1563.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,species_pcg,1021.0,916.0,1655.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,species_pnpmle,1036.0,900.0,1399.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,species_unpmle,1049.0,867.0,2489120.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,classes,635,481,zelterman,921.281572556342,769.501022952736,1073.06212215995,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,bootstrap,557.827051504828,540.490241904214,575.163861105441,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,ice,992.509928950055,846.060186131338,1138.95967176877,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,spader_chao,556.42,526.089,607.153,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,spader_ice,560.433,533.635,600.874,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,spader_ice1,581.643,545.072,639.089,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,spader_ichao2,572.45,549.188,603.646,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,species_chaobunge,600.0,541.0,673.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,species_jackknife,612.0,565.0,659.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,species_pcg,645.0,541.0,756.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,species_pnpmle,839.0,782.0,927.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,species_unpmle,582.0,548.0,825.0,626.0,618.4878730531559,630.8159131265645
commons-csv,dynamosa,methods,635,481,zelterman,668.610588623478,557.640556614856,779.580620632099,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,bootstrap,654.827135638197,556.155820978689,753.498450297705,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,ice,783.580917346158,721.50186721522,845.659967477097,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,spader_chao,793.108,707.218,917.378,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,spader_ice,731.452,676.694,804.755,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,spader_ice1,815.724,730.799,934.072,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,spader_ichao2,837.637,770.375,922.615,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,species_chaobunge,892.0,744.0,1122.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,species_jackknife,1096.0,926.0,1266.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,species_pcg,257994.0,258012.0,258127.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,species_pnpmle,1077.0,844.0,1250.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,species_unpmle,1183.0,927.0,6262626.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,classes,635,515,zelterman,1018.24181831117,822.422767883819,1214.06086873853,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,bootstrap,574.61638931809,556.733477042671,592.499301593509,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,ice,738.813112979381,672.407923649142,805.21830230962,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,spader_chao,551.303,534.47,582.689,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,spader_ice,550.235,536.269,573.372,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,spader_ice1,554.727,538.507,582.139,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,spader_ichao2,560.32,548.776,575.809,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,species_chaobunge,556.0,534.0,580.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,species_jackknife,580.0,558.0,602.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,species_pcg,558.0,539.0,627.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,species_pnpmle,562.0,543.0,658.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,species_unpmle,561.0,539.0,636.0,626.0,618.4878730531559,630.8159131265645
commons-csv,organic,methods,635,515,zelterman,618.887443061514,537.026750178887,700.748135944142,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,bootstrap,493.003061118192,403.626715842647,582.379406393737,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,ice,563.53991784992,512.897249260511,614.182586439328,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,spader_chao,526.09,478.332,596.58,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,spader_ice,542.171,495.792,606.81,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,spader_ice1,589.374,524.093,683.827,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,spader_ichao2,559.608,527.505,598.603,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,species_chaobunge,615.0,526.0,757.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,species_jackknife,634.0,570.0,698.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,species_pcg,647.0,605.0,860.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,species_pnpmle,654.0,510.0,799.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,species_unpmle,657.0,559.0,2117.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,classes,635,378,zelterman,574.068179875744,487.049784088996,661.086575662491,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,bootstrap,433.938932205481,420.094395257219,447.783469153743,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,ice,596.739030099142,524.04839011589,669.429670082394,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,spader_chao,430.401,406.56,474.144,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,spader_ice,428.323,408.978,459.748,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,spader_ice1,440.149,414.86,482.79,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,spader_ichao2,432.159,408.384,474.537,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,species_chaobunge,448.0,410.0,494.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,species_jackknife,470.0,430.0,510.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,species_pcg,428.0,411.0,534.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,species_pnpmle,430.0,407.0,490.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,species_unpmle,430.0,414.0,534.0,626.0,618.4878730531559,630.8159131265645
commons-csv,random,methods,635,378,zelterman,520.761325085595,420.403985706205,621.118664464985,626.0,618.4878730531559,630.8159131265645
commons-dbcp,dynamosa,classes,4230,1127,bootstrap,1655.26174387033,1477.6589059786,1832.86458176205,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,ice,6031.92196914222,4347.23775818075,7716.6061801037,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,spader_chao,4815.345,4072.267,5745.898,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,spader_ice,5197.244,4391.681,6201.58,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,spader_ice1,8511.354,6426.558,11416.29,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,spader_ichao2,5275.577,4570.76,6124.646,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,species_chaobunge,-1027.0,-564.0,-1617.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,species_jackknife,5011.0,4601.0,5421.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,species_pcg,10860.0,77268.0,293820.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,species_pnpmle,7330.0,4944.0,7934.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,species_unpmle,154638.0,4385.0,37052492.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,classes,4230,1127,zelterman,5148.57818787452,4230.0228567213,6067.13351902775,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,bootstrap,1444.52123273625,1420.49041795203,1468.55204752046,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,ice,12086.1173619708,4899.43088315002,19272.8038407916,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,spader_chao,1629.698,1518.349,1772.729,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,spader_ice,1569.509,1486.952,1671.001,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,spader_ice1,1705.512,1582.806,1861.251,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,spader_ichao2,1755.045,1689.31,1828.463,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,species_chaobunge,1926.0,1686.0,2248.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,species_jackknife,2895.0,2449.0,3341.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,species_pcg,3988.0,1842.0,3020.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,species_pnpmle,2511.0,1841.0,2304.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,species_unpmle,25860981.0,1732.0,28837665.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,dynamosa,methods,4230,1127,zelterman,1943.84699201763,1722.74819955616,2164.94578447909,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,bootstrap,4262.56670694169,3730.39717087935,4794.73624300404,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,ice,4219.25081743059,4218.90344606429,4219.5981887969,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,spader_chao,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,spader_ice,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,spader_ice1,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,spader_ichao2,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,species_chaobunge,4219.0,4219.0,4219.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,species_jackknife,4221.0,4217.0,4225.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,species_pcg,2113280.0,1058595605.0,1058596103.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,classes,4230,4219,zelterman,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,bootstrap,4219.23486106499,4218.52195841571,4219.94776371427,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,ice,4219.0,4219.0,4219.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,spader_chao,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,spader_ice,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,spader_ice1,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,spader_ichao2,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,species_chaobunge,4219.0,4219.0,4219.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,species_jackknife,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,species_pcg,4219.0,4219.0,4219.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,species_unpmle,4219.0,4219.0,4219.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,organic,methods,4230,4219,zelterman,-1.0,-1.0,-1.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,bootstrap,1167.62415104439,1050.87192577718,1284.3763763116,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,ice,2831.46245822892,2365.32086487854,3297.6040515793,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,spader_chao,3021.593,2501.69,3703.091,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,spader_ice,2605.818,2276.884,3009.48,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,spader_ice1,4373.213,3556.989,5433.653,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,spader_ichao2,3350.521,2469.841,4703.882,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,species_chaobunge,-770.0,-505.0,-1088.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,species_jackknife,3660.0,3306.0,4014.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,species_pcg,15984.0,114799.0,420822.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,species_pnpmle,4596.0,3003.0,4293.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,species_unpmle,43333970.0,3427.0,25042378.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,classes,4230,829,zelterman,3496.42913581086,2764.13158114674,4228.72669047498,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,bootstrap,1084.5517081647,1053.09498079555,1116.00843553384,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,ice,2774.03700649244,2377.64309579674,3170.43091718814,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,spader_chao,1180.85,1097.278,1290.455,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,spader_ice,1349.494,1232.906,1499.735,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,spader_ice1,1541.588,1343.407,1816.122,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,spader_ichao2,1248.082,1173.209,1339.241,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,species_chaobunge,2310.0,1456.0,4079.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,species_jackknife,1366.0,1275.0,1457.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,species_pcg,1285.0,1179.0,1431.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,species_pnpmle,1206.0,1172.0,1553.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,species_unpmle,1204.0,1153.0,1830.0,4229.89,4229.4009467606875,4229.997215393637
commons-dbcp,random,methods,4230,829,zelterman,1292.93131177077,1151.32452180126,1434.53810174029,4229.89,4229.4009467606875,4229.997215393637
commons-imaging,dynamosa,classes,11597,5221,bootstrap,7535.23665869065,7052.3278196467,8018.14549773461,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,ice,21895.7388334663,19853.460635193,23938.0170317397,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,spader_chao,13648.009,12879.941,14493.102,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,spader_ice,15936.864,15002.607,16960.354,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,spader_ice1,24108.054,21804.482,26731.61,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,spader_ichao2,14745.065,14097.002,15440.445,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,species_chaobunge,-7802.0,-5948.0,-9965.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,species_jackknife,17272.0,16356.0,18188.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,species_pcg,16032.0,15338.0,33254.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,species_pnpmle,15926.0,15362.0,17838.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,species_unpmle,15950.0,15054.0,28851.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,classes,11597,5221,zelterman,14555.0998533096,13632.3781850054,15477.8215216137,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,bootstrap,6417.8966343356,6303.3149056372,6532.47836303399,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,ice,11761.0761551564,10765.8999443508,12756.252365962,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,spader_chao,6323.97,6184.964,6483.02,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,spader_ice,6295.714,6186.619,6417.134,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,spader_ice1,6532.932,6389.403,6694.091,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,spader_ichao2,6594.229,6511.948,6681.756,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,species_chaobunge,6703.0,6518.0,6907.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,species_jackknife,7393.0,7087.0,7699.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,species_pcg,7339.0,6640.0,8258.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,species_pnpmle,6817.0,6651.0,7962.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,species_unpmle,6810.0,6527.0,7893.0,11597.0,11372.96353929694,11597.0
commons-imaging,dynamosa,methods,11597,5221,zelterman,7153.29608052452,6851.75723233611,7454.83492871292,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,bootstrap,7264.16794819661,6689.01909783784,7839.31679855538,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,ice,13162.9562566169,12429.7212066797,13896.1913065541,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,spader_chao,8799.622,8466.401,9169.183,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,spader_ice,8966.556,8674.831,9284.355,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,spader_ice1,10610.001,10099.925,11175.564,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,spader_ichao2,9634.18,9420.645,9859.088,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,species_chaobunge,17326.0,14543.0,20932.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,species_jackknife,13612.0,12638.0,14586.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,species_pcg,24329.0,10536.0,21218.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,species_pnpmle,19284.0,13221.0,16994.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,species_unpmle,118218125.0,10531.0,116046457.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,classes,11597,5411,zelterman,10063.5514799064,9547.51347305335,10579.5894867595,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,bootstrap,6730.75716261096,6341.44181058705,7120.07251463486,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,ice,13665.5431606842,12634.2006739502,14696.8856474182,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,spader_chao,8049.856,7744.087,8395.699,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,spader_ice,7599.495,7399.98,7819.023,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,spader_ice1,8702.956,8357.513,9088.899,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,spader_ichao2,8470.987,8232.839,8729.234,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,species_chaobunge,11866.0,10547.0,13461.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,species_jackknife,9828.0,9331.0,10325.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,species_pcg,9049.0,8392.0,9823.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,species_pnpmle,8905.0,8287.0,10095.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,species_unpmle,8903.0,8243.0,12946.0,11597.0,11372.96353929694,11597.0
commons-imaging,organic,methods,11597,5411,zelterman,10562.9656929087,9900.87623579494,11225.0551500225,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,bootstrap,7323.72539664996,6780.69600481061,7866.75478848931,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,ice,22759.1558884421,19237.1550292595,26281.1567476246,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,spader_chao,12629.052,11942.739,13384.412,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,spader_ice,15509.492,14637.882,16460.93,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,spader_ice1,24301.852,22092.538,26798.769,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,spader_ichao2,13669.508,13096.963,14283.153,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,species_chaobunge,-6614.0,-5238.0,-8172.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,species_jackknife,16033.0,15125.0,16941.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,species_pcg,14735.0,14323.0,29878.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,species_pnpmle,14708.0,13908.0,17449.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,species_unpmle,14730.0,13703.0,33024.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,classes,11597,5121,zelterman,13446.844064668,12617.3798659741,14276.3082633618,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,bootstrap,6583.04213824138,6246.34010442,6919.74417206277,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,ice,20023.2738679927,15975.7190543097,24070.8286816758,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,spader_chao,7054.662,6841.351,7294.422,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,spader_ice,7259.748,7068.735,7469.493,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,spader_ice1,8061.027,7760.704,8395.518,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,spader_ichao2,7519.873,7387.436,7660.05,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,species_chaobunge,9540.0,8848.0,10346.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,species_jackknife,8943.0,8387.0,9499.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,species_pcg,8004.0,7898.0,10567.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,species_pnpmle,7929.0,7587.0,9645.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,species_unpmle,7924.0,7498.0,10512.0,11597.0,11372.96353929694,11597.0
commons-imaging,random,methods,11597,5121,zelterman,8037.34133553514,7659.21812118944,8415.46454988084,11597.0,11372.96353929694,11597.0
commons-io,dynamosa,classes,3273,2837,bootstrap,4022.44681819375,2981.72700669282,5063.16662969469,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,ice,4133.79170286775,3938.71957927289,4328.86382646261,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,spader_chao,3742.971,3628.702,3873.733,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,spader_ice,4095.624,3974.155,4230.067,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,spader_ice1,4095.624,3974.155,4230.067,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,spader_ichao2,3742.971,3628.702,3873.733,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,species_chaobunge,3937.0,3726.0,4197.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,species_jackknife,4588.0,4405.0,4771.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,species_pcg,4383.0,4295.0,4729.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,species_pnpmle,7214.0,7098.0,8842.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,species_unpmle,4385.0,4279.0,5811.0,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,classes,3273,2837,zelterman,3573.10236256166,3444.78001904828,3701.42470607503,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,bootstrap,3593.92327144055,2833.97821584843,4353.86832703267,3263.4,3251.335697067751,3269.845079197046
commons-io,dynamosa,methods,3273,2837,ice,8331.02374644868,7098.84254115676,9563.20495174061,3263.4,3251.335697067751,3269.845079197046
