estimator;estimate_S;CILower;CIUpper;total_mutants;killed_mutants_Sn;f1;f2;n_samples
bootstrap;685.603622126262;669.350456417604;701.85678783492;934;540;193;92;6900
chao2;742.410878229364;679.632848255015;833.413506474904;934;540;193;92;6900
chao2_corrected;739.19693314633;649.083728444988;903.751943030752;934;540;193;92;6900
chao_lower;742.440217391304;567.521342957069;2029.10035681643;934;540;193;92;6900
chao_upperbound;0.0;624.262323367895;906.761840463915;934;540;193;92;6900
jack_our;1247.56097742402;946.642371460555;1548.47958338749;934;540;193;92;6900
species_chaobunge;853.0;735.0;1027.0;934;540;193;92;6900
species_jackknife;1248.0;947.0;1549.0;934;540;193;92;6900
zelterman;878.678455243625;740.338680922195;1017.01822956505;934;540;193;92;6900
